artifact,split_name,target,horizon_checkups,model_level,feature_group,contrast_family,retention_fraction,rows_retained,contrasts_retained,sign_evaluable_rows,sign_correct_rows,sign_accuracy,mean_effect_abs_error,mean_support_score,median_nearest_distance,claim_scope
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.9,852,53,852,819,0.9612676056338029,0.05014025112585152,0.7607196012125589,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.75,710,37,710,683,0.9619718309859155,0.03572497822338303,0.7680409731113957,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.5,473,24,473,462,0.9767441860465116,0.02945941380530188,0.7884681914280223,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.25,237,10,237,229,0.9662447257383966,0.009986978111344656,0.8,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,1.0,2874,227,0,0,nan,0.06763291353514266,0.7216097976803064,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,0.9,2587,215,0,0,nan,0.06998575054760985,0.7382707995876308,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,0.75,2156,164,0,0,nan,0.059732602659245515,0.7499409681227863,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,0.5,1437,98,0,0,nan,0.041626940848990955,0.7612829758967546,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,0.25,719,62,0,0,nan,0.05775367153453871,0.7952459223669239,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,charge_c_rate,1.0,172,34,0,0,nan,0.18586650290697673,0.7278434697813827,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,charge_c_rate,0.9,155,33,0,0,nan,0.18343107204301076,0.7368737949789279,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,charge_c_rate,0.75,129,31,0,0,nan,0.20266995219638242,0.7420779048686025,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,charge_c_rate,0.5,86,23,0,0,nan,0.22161401162790698,0.7526427061310783,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,charge_c_rate,0.25,43,16,0,0,nan,0.3274916434108527,0.7780126849894291,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,1.0,164,12,0,0,nan,0.09550388719512196,0.6627713749664969,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,0.9,148,12,0,0,nan,0.09980367792792794,0.6726462726462726,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,0.75,123,11,0,0,nan,0.1088794647696477,0.6932189761458054,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,0.5,82,7,0,0,nan,0.09771395528455283,0.7352549889135256,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,0.25,41,5,0,0,nan,0.12412265040650407,0.7432372505543238,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,1.0,1522,111,0,0,nan,0.063277373521682,0.7119778851673952,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,0.9,1370,105,0,0,nan,0.06473907712895377,0.7275716776406077,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,0.75,1142,81,0,0,nan,0.057477982778750734,0.7403279732526669,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,0.5,761,47,0,0,nan,0.037133238939991244,0.7468641739338191,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,0.25,381,23,0,0,nan,0.0324367646544182,0.7664041994750657,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,1.0,1016,70,0,0,nan,0.04964286909448819,0.7444809399719703,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,0.9,915,63,0,0,nan,0.04827862932604735,0.760697177746358,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,0.75,762,47,0,0,nan,0.03568343307086614,0.7681221665473634,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,0.5,508,33,0,0,nan,0.03178823293963254,0.7885468861846815,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,0.25,254,10,0,0,nan,0.00426957611548556,0.8,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,1.0,2874,227,2646,2286,0.8639455782312925,0.05115056396427743,0.7216097976803064,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,0.9,2587,215,2371,2044,0.8620835090679039,0.052849858136838034,0.7382707995876308,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,0.75,2156,164,1991,1709,0.8583626318432949,0.044368265460729736,0.7499409681227863,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,0.5,1437,98,1338,1112,0.8310911808669657,0.032175623521224765,0.7612829758967546,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,0.25,719,62,656,520,0.7926829268292683,0.0476287772369031,0.7952459223669239,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,1.0,172,34,138,135,0.9782608695652174,0.13816112112403103,0.7278434697813827,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,0.9,155,33,122,119,0.9754098360655737,0.1421276677419355,0.7368737949789279,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,0.75,129,31,98,96,0.9795918367346939,0.1602362700258398,0.7420779048686025,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,0.5,86,23,63,62,0.9841269841269841,0.17098583333333336,0.7526427061310783,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,0.25,43,16,27,27,1.0,0.26449491472868214,0.7780126849894291,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,1.0,164,12,152,134,0.881578947368421,0.06812563719512194,0.6627713749664969,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,0.9,148,12,136,118,0.8676470588235294,0.07269125900900898,0.6726462726462726,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,0.75,123,11,112,101,0.9017857142857143,0.0766376788617886,0.6932189761458054,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,0.5,82,7,75,68,0.9066666666666666,0.06383849999999999,0.7352549889135256,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,0.25,41,5,36,34,0.9444444444444444,0.07607247154471546,0.7432372505543238,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,1.0,1522,111,1411,1188,0.8419560595322466,0.04714188556723609,0.7119778851673952,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,0.9,1370,105,1265,1066,0.8426877470355731,0.04759695085158151,0.7275716776406077,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,0.75,1142,81,1061,889,0.8378887841658812,0.04149345417396381,0.7403279732526669,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,0.5,761,47,714,578,0.8095238095238095,0.02647946233026719,0.7468641739338191,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,0.25,381,23,358,268,0.7486033519553073,0.024795050743657045,0.7664041994750657,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,1.0,1016,70,945,829,0.8772486772486773,0.039685485892388433,0.7444809399719703,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,0.9,915,63,851,737,0.8660399529964747,0.0394631659380692,0.760697177746358,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,0.75,762,47,714,613,0.8585434173669467,0.028258996062992113,0.7681221665473634,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,0.5,508,33,474,403,0.8502109704641351,0.0281742618110236,0.7885468861846815,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,0.25,254,10,244,205,0.8401639344262295,0.003480305774278193,0.8,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,1.0,2874,227,2874,1875,0.6524008350730689,0.07700467898008302,0.7216097976803064,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,0.9,2587,215,2587,1708,0.6602241979126401,0.07436289564040942,0.7382707995876308,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,0.75,2156,164,2156,1409,0.6535250463821892,0.06325606924830286,0.7499409681227863,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,0.5,1437,98,1437,838,0.5831593597773138,0.04672203654775025,0.7612829758967546,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,0.25,719,62,719,511,0.7107093184979137,0.05419993294535349,0.7952459223669239,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,charge_c_rate,1.0,172,34,172,171,0.9941860465116279,0.17021071091093118,0.7278434697813827,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,charge_c_rate,0.9,155,33,155,154,0.9935483870967742,0.17475566058061243,0.7368737949789279,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,charge_c_rate,0.75,129,31,129,128,0.9922480620155039,0.1640058547572523,0.7420779048686025,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,charge_c_rate,0.5,86,23,86,85,0.9883720930232558,0.16610066644482,0.7526427061310783,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,charge_c_rate,0.25,43,16,43,42,0.9767441860465116,0.2127448413902685,0.7780126849894291,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,1.0,164,12,164,139,0.8475609756097561,0.13503504491187426,0.6627713749664969,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,0.9,148,12,148,123,0.831081081081081,0.12326725157403243,0.6726462726462726,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,0.75,123,11,123,111,0.9024390243902439,0.09216577730594658,0.6932189761458054,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,0.5,82,7,82,71,0.8658536585365854,0.07635083268992209,0.7352549889135256,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,0.25,41,5,41,37,0.9024390243902439,0.08378017700446988,0.7432372505543238,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,1.0,1522,111,1522,761,0.5,0.07765359697796756,0.7119778851673952,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,0.9,1370,105,1370,707,0.516058394160584,0.07540198460557689,0.7275716776406077,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,0.75,1142,81,1142,585,0.5122591943957968,0.06791292165507855,0.7403279732526669,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,0.5,761,47,761,328,0.43101182654402104,0.052170406801291425,0.7468641739338191,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,0.25,381,23,381,160,0.4199475065616798,0.051140134330313815,0.7664041994750657,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,1.0,1016,70,1016,804,0.7913385826771654,0.050886499159512245,0.7444809399719703,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,0.9,915,63,915,722,0.7890710382513662,0.05002554127387199,0.760697177746358,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,0.75,762,47,762,585,0.7677165354330708,0.03815698460992504,0.7681221665473634,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,0.5,508,33,508,399,0.7854330708661418,0.03558672795525938,0.7885468861846815,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,0.25,254,10,254,192,0.7559055118110236,0.00962551084455542,0.8,0.25,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,1.0,2874,227,2866,2286,0.7976273551988835,0.06276113989382275,0.7216097976803064,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.9,2587,215,2579,2046,0.7933307483520744,0.06464499407691075,0.7382707995876308,0.375,prospective_supported_contrast_diagnostic
policy_contrast,condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.75,2156,164,2148,1684,0.7839851024208566,0.05167697080760538,0.7499409681227863,0.375,prospective_supported_contrast_diagnostic
